Square Feet,Price,Price/Sqft,Zip,City,State,Street Address,Bedrooms,Bathrooms,URL,Image,Price Category
790.0,250000,316.45569620253167,98003,Federal Way,WA,33010 17th Street Pl S Unit A107,1.0,1.0,https://www.redfin.com/WA/Federal-Way/33010-17th-Pl-S-98003/unit-A107/home/39485,https://ssl.cdn-redfin.com/photo/1/islphoto/379/genIslnoResize.2292379_0.jpg,Low
1071.0,345000,322.12885154061627,98023,Federal Way,WA,31500 33rd Pl SW Unit R202,2.0,2.0,https://www.redfin.com/WA/Federal-Way/31500-33rd-Pl-SW-98023/unit-R202/home/2119728,https://ssl.cdn-redfin.com/photo/1/islphoto/061/genIslnoResize.2291061_1.jpg,Low
1120.0,539950,482.0982142857143,98003,Federal Way,WA,30904 8th Ave S,3.0,3.0,https://www.redfin.com/WA/Federal-Way/30904-8th-Ave-S-98003/home/351723,https://ssl.cdn-redfin.com/photo/1/islphoto/896/genIslnoResize.2289896_3.jpg,Medium-low
3262.0,1100000,337.2164316370325,98422,Tacoma,WA,2602 64th Ave NE,3.0,3.0,https://www.redfin.com/WA/Tacoma/2602-64th-Ave-NE-98422/home/2942108,https://ssl.cdn-redfin.com/photo/1/islphoto/332/genIslnoResize.2291332_0.jpg,Medium-High
888.0,245000,275.9009009009009,98003,Federal Way,WA,28606 16th Ave S 102,2.0,2.0,https://www.redfin.com/WA/Federal-Way/28606-16th-Ave-S-98003/unit-102/home/26388,https://ssl.cdn-redfin.com/photo/1/islphoto/751/genIslnoResize.2290751_0.jpg,Low
790.0,235000,297.46835443037975,98003,Federal Way,WA,28610 16th Ave S 104,1.0,1.0,https://www.redfin.com/WA/Federal-Way/28610-16th-Ave-S-98003/unit-104/home/47090,https://ssl.cdn-redfin.com/photo/1/islphoto/789/genIslnoResize.2287789_2.jpg,Low
2370.0,775000,327.0042194092827,98023,Federal Way,WA,3307 SW 331st St,7.0,7.0,https://www.redfin.com/WA/Federal-Way/3307-SW-331st-St-98023/home/356404,https://ssl.cdn-redfin.com/photo/1/islphoto/907/genIslnoResize.2287907_0.jpg,Medium-low
3380.0,1240990,367.1568047337278,98003,Federal Way,WA,2983 S 353rd Pl S,4.0,4.0,https://www.redfin.com/WA/Federal-Way/2983-S-353rd-Pl-98003/home/192523271,https://ssl.cdn-redfin.com/photo/1/islphoto/035/genIslnoResize.2290035_0.jpg,Medium-High
1880.0,685000,364.36170212765956,98023,Federal Way,WA,33820 37th Ave SW,4.0,4.0,https://www.redfin.com/WA/Federal-Way/33820-37th-Ave-SW-98023/home/353619,https://ssl.cdn-redfin.com/photo/1/islphoto/940/genIslnoResize.2288940_0.jpg,Medium-low
1560.0,205000,131.4102564102564,98003,Federal Way,WA,2101 S 324 St 329,3.0,3.0,https://www.redfin.com/WA/Federal-Way/2101-S-324th-St-98003/unit-329/home/46584605,https://ssl.cdn-redfin.com/photo/1/islphoto/835/genIslnoResize.2289835_0.jpg,Low
2660.0,740000,278.1954887218045,98023,Federal Way,WA,4811 SW 330th Ct,4.0,4.0,https://www.redfin.com/WA/Federal-Way/4811-SW-330th-Ct-98023/home/348767,https://ssl.cdn-redfin.com/photo/1/islphoto/502/genIslnoResize.2289502_0.jpg,Medium-low
1002.0,335000,334.3313373253493,98023,Federal Way,WA,31500 33rd Pl SW Unit H203,2.0,2.0,https://www.redfin.com/WA/Federal-Way/31500-33rd-Pl-SW-98023/unit-H203/home/2119721,https://ssl.cdn-redfin.com/photo/1/islphoto/797/genIslnoResize.2287797_0.jpg,Low
1865.0,495000,265.4155495978552,98023,Federal Way,WA,35412 12th Ave SW,3.0,3.0,https://www.redfin.com/WA/Federal-Way/35412-12th-Ave-SW-98023/home/359887,https://ssl.cdn-redfin.com/photo/1/islphoto/727/genIslnoResize.2287727_0.jpg,Low
3339.0,1240990,371.66516921233904,98023,Federal Way,WA,4346 SW 307th St,3.0,3.0,https://www.redfin.com/WA/Federal-Way/4346-SW-307th-St-98023/home/348244,https://ssl.cdn-redfin.com/photo/1/islphoto/878/genIslnoResize.2286878_0.jpg,Medium-High
1870.0,878000,469.5187165775401,98023,Federal Way,WA,29838 3rd Ave SW,3.0,3.0,https://www.redfin.com/WA/Federal-Way/29838-3rd-Ave-SW-98023/home/347284,https://ssl.cdn-redfin.com/photo/1/islphoto/090/genIslnoResize.2285090_1.jpg,Medium-High
3089.0,1159990,375.52282292003883,98023,Federal Way,WA,36520 3rd Pl SW 1,4.0,4.0,https://www.redfin.com/WA/Federal-Way/36520-3rd-Pl-SW-98023/unit-1/home/192283699,https://ssl.cdn-redfin.com/photo/1/islphoto/403/genIslnoResize.2283403_0.jpg,Medium-High
1990.0,674900,339.1457286432161,98023,Federal Way,WA,32216 40th Pl SW,3.0,3.0,https://www.redfin.com/WA/Federal-Way/32216-40th-Pl-SW-98023/home/355433,https://ssl.cdn-redfin.com/photo/1/islphoto/321/genIslnoResize.2282321_0.jpg,Medium-low
920.0,249950,271.6847826086956,98003,Federal Way,WA,29645 18TH Ave S Unit E303,2.0,2.0,https://www.redfin.com/WA/Federal-Way/29645-18th-Ave-S-98003/unit-E303/home/2082571,https://ssl.cdn-redfin.com/photo/1/islphoto/537/genIslnoResize.2282537_0.jpg,Low
1100.0,310000,281.8181818181818,98023,Federal Way,WA,33020 10th Ave SW Unit J201,3.0,3.0,https://www.redfin.com/WA/Federal-Way/33020-10th-Ave-SW-98023/unit-J201/home/68997,https://ssl.cdn-redfin.com/photo/1/islphoto/712/genIslnoResize.2274712_0.jpg,Low
1200.0,330000,275.0,98003,Federal Way,WA,28422 Military Rd S,2.0,2.0,https://www.redfin.com/WA/Federal-Way/28422-Military-Rd-S-98003/home/204714,https://ssl.cdn-redfin.com/photo/1/islphoto/299/genIslnoResize.2282299_0.jpg,Low
3930.0,1240990,315.7735368956743,98023,Federal Way,WA,4412 SW 335 St,9.0,9.0,https://www.redfin.com/WA/Federal-Way/4412-SW-335th-St-98023/home/2061354,https://ssl.cdn-redfin.com/photo/1/islphoto/437/genIslnoResize.2280437_2.jpg,Medium-High
3180.0,780000,245.28301886792454,98023,Federal Way,WA,34231 13th Pl SW,4.0,4.0,https://www.redfin.com/WA/Federal-Way/34231-13th-Pl-SW-98023/home/2084117,https://ssl.cdn-redfin.com/photo/1/islphoto/172/genIslnoResize.2275172_1.jpg,Medium-High
,120000,,98003,Federal Way,WA,3001 S 288th St 156,3.0,3.0,https://www.redfin.com/WA/Federal-Way/3001-S-288th-St-98003/unit-156/home/192208871,https://ssl.cdn-redfin.com/photo/1/islphoto/969/genIslnoResize.2280969_0.jpg,Low
3850.0,949950,246.74025974025975,98023,Federal Way,WA,2820 SW 324th Pl,3.0,3.0,https://www.redfin.com/WA/Federal-Way/2820-SW-324th-Pl-98023/home/354501,https://ssl.cdn-redfin.com/photo/1/islphoto/539/genIslnoResize.2281539_0.jpg,Medium-High
790.0,230000,291.1392405063291,98003,Federal Way,WA,33030 17th Pl S Unit C207,1.0,1.0,https://www.redfin.com/WA/Federal-Way/33030-17th-Pl-S-98003/unit-C207/home/28242,https://ssl.cdn-redfin.com/photo/1/islphoto/611/genIslnoResize.2280611_1.jpg,Low
790.0,224950,284.746835443038,98003,Federal Way,WA,1840 S 284th Ln Unit H203,1.0,1.0,https://www.redfin.com/WA/Federal-Way/1840-S-284th-Ln-98003/unit-H203/home/103953196,https://ssl.cdn-redfin.com/photo/1/islphoto/366/genIslnoResize.2246366_0.jpg,Low
790.0,255000,322.7848101265823,98023,Federal Way,WA,33020 10th Ave SW Unit A103,1.0,1.0,https://www.redfin.com/WA/Federal-Way/33020-10th-Ave-SW-98023/unit-A103/home/24665,https://ssl.cdn-redfin.com/photo/1/islphoto/546/genIslnoResize.2277546_0.jpg,Low
1100.0,550000,500.0,98023,Federal Way,WA,33475 38th Ave SW,3.0,3.0,https://www.redfin.com/WA/Federal-Way/33475-38th-Ave-SW-98023/home/353964,https://ssl.cdn-redfin.com/photo/1/islphoto/088/genIslnoResize.2273088_0.jpg,Medium-low
960.0,284950,296.8229166666667,98023,Federal Way,WA,33020 10th Ave SW Unit D304,2.0,2.0,https://www.redfin.com/WA/Federal-Way/33020-10th-Ave-SW-98023/unit-D304/home/26508,https://ssl.cdn-redfin.com/photo/1/islphoto/704/genIslnoResize.2257704_0.jpg,Low
2262.0,889950,393.43501326259945,98023,Federal Way,WA,1247 SW 304th St,3.0,3.0,https://www.redfin.com/WA/Federal-Way/1247-SW-304th-St-98023/home/348161,https://ssl.cdn-redfin.com/photo/1/islphoto/084/genIslnoResize.2275084_0.jpg,Medium-High
2210.0,699900,316.6968325791855,98003,Federal Way,WA,37429 26th Dr S,3.0,3.0,https://www.redfin.com/WA/Federal-Way/37429-26th-Dr-S-98003/home/366113,https://ssl.cdn-redfin.com/photo/1/islphoto/445/genIslnoResize.2271445_5.jpg,Medium-low
1320.0,526000,398.4848484848485,98003,Federal Way,WA,2839 S 308th Ln,3.0,3.0,https://www.redfin.com/WA/Federal-Way/2839-S-308th-Ln-98003/home/204744,https://ssl.cdn-redfin.com/photo/1/islphoto/283/genIslnoResize.2262283_1.jpg,Medium-low
2540.0,749950,295.255905511811,98023,Federal Way,WA,29815 3rd Ave SW,5.0,5.0,https://www.redfin.com/WA/Federal-Way/29815-3rd-Ave-SW-98023/home/347908,https://ssl.cdn-redfin.com/photo/1/islphoto/953/genIslnoResize.2270953_1.jpg,Medium-low
888.0,264950,298.3671171171171,98003,Federal Way,WA,28610 16th Ave S 103,2.0,2.0,https://www.redfin.com/WA/Federal-Way/28610-16th-Ave-S-98003/unit-103/home/47089,https://ssl.cdn-redfin.com/photo/1/islphoto/588/genIslnoResize.2272588_0.jpg,Low
1500.0,398000,265.3333333333333,98003,Federal Way,WA,32820 20th Ave S 30,3.0,3.0,https://www.redfin.com/WA/Federal-Way/32820-20th-Ave-S-98003/unit-30/home/50389,https://ssl.cdn-redfin.com/photo/1/islphoto/011/genIslnoResize.2265011_0.jpg,Low
1209.0,305000,252.2746071133168,98023,Federal Way,WA,33020 10th Ave SW Unit J202,3.0,3.0,https://www.redfin.com/WA/Federal-Way/33020-10th-Ave-SW-98023/unit-J202/home/68998,https://ssl.cdn-redfin.com/photo/1/islphoto/979/genIslnoResize.2268979_0.jpg,Low
3292.0,1218990,370.28857837181044,98023,Federal Way,WA,Osaka Plan,4.0,4.0,https://www.redfin.com/WA/Federal-Way/Federal-Way/Osaka/home/191772434,https://ssl.cdn-redfin.com/photo/595/islphoto/79F/genIslnoResize.7B0C99C6279F_0.jpg,Medium-High
1130.0,534999,473.4504424778761,98023,Federal Way,WA,31459 12th Ave SW,3.0,3.0,https://www.redfin.com/WA/Federal-Way/31459-12th-Ave-SW-98023/home/349663,https://ssl.cdn-redfin.com/photo/1/islphoto/914/genIslnoResize.2266914_0.jpg,Medium-low
1240.0,500000,403.2258064516129,98023,Federal Way,WA,30613 12th Pl SW,3.0,3.0,https://www.redfin.com/WA/Federal-Way/30613-12th-Pl-SW-98023/home/350245,https://ssl.cdn-redfin.com/photo/1/islphoto/670/genIslnoResize.2265670_0.jpg,Medium-low
3450.0,799950,231.8695652173913,98023,Federal Way,WA,32524 11th Ave SW,4.0,4.0,https://www.redfin.com/WA/Federal-Way/32524-11th-Ave-SW-98023/home/358040,https://ssl.cdn-redfin.com/photo/1/islphoto/209/genIslnoResize.2246209_1.jpg,Medium-High
1458.0,319000,218.7928669410151,98003,Federal Way,WA,2101 S 324 163,3.0,3.0,https://www.redfin.com/WA/Federal-Way/2101-S-324th-St-98003/unit-163/home/191584005,https://ssl.cdn-redfin.com/photo/1/islphoto/856/genIslnoResize.2262856_0.jpg,Low
2822.0,950000,336.64068036853297,98003,Federal Way,WA,33009 4th Pl S,5.0,5.0,https://www.redfin.com/WA/Federal-Way/33009-4th-Pl-S-98003/home/359676,https://ssl.cdn-redfin.com/photo/1/islphoto/050/genIslnoResize.2262050_2.jpg,Medium-High
820.0,450000,548.780487804878,98023,Federal Way,WA,32904 26th Ave SW,3.0,3.0,https://www.redfin.com/WA/Federal-Way/32904-26th-Ave-SW-98023/home/356925,https://ssl.cdn-redfin.com/photo/1/islphoto/086/genIslnoResize.2264086_4.jpg,Low
3020.0,699995,231.78642384105962,98023,Federal Way,WA,31936 36th Ave SW,5.0,5.0,https://www.redfin.com/WA/Federal-Way/31936-36th-Ave-SW-98023/home/355399,https://ssl.cdn-redfin.com/photo/1/islphoto/499/genIslnoResize.2262499_0.jpg,Medium-low
3050.0,950000,311.4754098360656,98023,Federal Way,WA,926 SW 356th St,4.0,4.0,https://www.redfin.com/WA/Federal-Way/926-SW-356th-St-98023/home/360097,https://ssl.cdn-redfin.com/photo/1/islphoto/360/genIslnoResize.2261360_5.jpg,Medium-High
1200.0,315000,262.5,98003,Federal Way,WA,28708 18th Ave S Unit W301,3.0,3.0,https://www.redfin.com/WA/Federal-Way/28708-18th-Ave-S-98003/unit-W301/home/17088391,https://ssl.cdn-redfin.com/photo/1/islphoto/457/genIslnoResize.2260457_1.jpg,Low
1248.0,225000,180.28846153846155,98003,Federal Way,WA,29401 Military Rd S 52,2.0,2.0,https://www.redfin.com/WA/Federal-Way/29401-Military-Rd-S-98003/unit-52/home/174616506,https://ssl.cdn-redfin.com/photo/1/islphoto/420/genIslnoResize.2260420_0.jpg,Low
1400.0,229950,164.25,98003,Federal Way,WA,3001 S 288th St 394,3.0,3.0,https://www.redfin.com/WA/Federal-Way/3001-S-288th-St-98003/unit-394/home/175666709,https://ssl.cdn-redfin.com/photo/1/islphoto/723/genIslnoResize.2252723_0.jpg,Low
1610.0,585000,363.35403726708074,98023,Federal Way,WA,3957 SW 329th Pl,3.0,3.0,https://www.redfin.com/WA/Federal-Way/3957-SW-329th-Pl-98023/home/354429,https://ssl.cdn-redfin.com/photo/1/islphoto/483/genIslnoResize.2254483_3.jpg,Medium-low
1220.0,338000,277.04918032786884,98023,Federal Way,WA,33020 10th Ave SW Unit M201,3.0,3.0,https://www.redfin.com/WA/Federal-Way/33020-10th-Ave-SW-98023/unit-M201/home/2077245,https://ssl.cdn-redfin.com/photo/1/islphoto/151/genIslnoResize.2257151_1.jpg,Low
2770.0,774900,279.7472924187726,98003,Federal Way,WA,28922 12th Ave S,5.0,5.0,https://www.redfin.com/WA/Federal-Way/28922-12th-Ave-S-98003/home/347885,https://ssl.cdn-redfin.com/photo/1/islphoto/932/genIslnoResize.2254932_0.jpg,Medium-low
1900.0,622700,327.7368421052632,98023,Federal Way,WA,33619 27th Pl SW,3.0,3.0,https://www.redfin.com/WA/Federal-Way/33619-27th-Pl-SW-98023/home/355543,https://ssl.cdn-redfin.com/photo/1/islphoto/350/genIslnoResize.2253350_0.jpg,Medium-low
1160.0,550000,474.13793103448273,98001,Federal Way,WA,32440 Military Rd S,3.0,3.0,https://www.redfin.com/WA/Federal-Way/32440-Military-Rd-S-98001/home/361682,https://ssl.cdn-redfin.com/photo/1/islphoto/567/genIslnoResize.2253567_1.jpg,Medium-low
2759.0,699950,253.69699166364626,98003,Federal Way,WA,2508 S 298th St,4.0,4.0,https://www.redfin.com/WA/Federal-Way/2508-S-298th-St-98003/home/2081483,https://ssl.cdn-redfin.com/photo/1/islphoto/679/genIslnoResize.2252679_1.jpg,Medium-low
4332.0,1240990,286.47045244690673,98023,Federal Way,WA,3002 SW 300th Pl,4.0,4.0,https://www.redfin.com/WA/Federal-Way/3002-SW-300th-Pl-98023/home/349258,https://ssl.cdn-redfin.com/photo/1/islphoto/880/genIslnoResize.2250880_4.jpg,Medium-High
1176.0,299000,254.2517006802721,98003,Federal Way,WA,2101 S 324th St 193,2.0,2.0,https://www.redfin.com/WA/Federal-Way/2101-S-324th-St-98003/unit-193/home/22056875,https://ssl.cdn-redfin.com/photo/1/islphoto/005/genIslnoResize.2249005_0.jpg,Low
2033.0,762700,375.1598622725037,98032,Kent,WA,27019 30th Pl S 17,4.0,4.0,https://www.redfin.com/WA/Kent/27019-30th-PL-S-98032/unit-17/home/191008656,https://ssl.cdn-redfin.com/photo/1/islphoto/536/genIslnoResize.2241536_0.jpg,Medium-low
1620.0,595500,367.5925925925926,98003,Federal Way,WA,2218 S 284th Pl,4.0,4.0,https://www.redfin.com/WA/Federal-Way/2218-S-284th-Pl-98003/home/204990,https://ssl.cdn-redfin.com/photo/1/islphoto/311/genIslnoResize.2245311_0.jpg,Medium-low
2451.0,843950,344.32884536923706,98032,Kent,WA,27117 30th Pl S 24,5.0,5.0,https://www.redfin.com/WA/Kent/27117-30th-PL-S-98032/unit-24/home/191009479,https://ssl.cdn-redfin.com/photo/1/islphoto/547/genIslnoResize.2241547_2.jpg,Medium-High
1088.0,294999,271.13878676470586,98003,Federal Way,WA,1040 S 320th St 13,2.0,2.0,https://www.redfin.com/WA/Federal-Way/1040-S-320th-St-98003/unit-13/home/53284,https://ssl.cdn-redfin.com/photo/1/islphoto/324/genIslnoResize.2221324_0.jpg,Low
2070.0,699999,338.16376811594205,98023,Federal Way,WA,2811 SW 337th St,4.0,4.0,https://www.redfin.com/WA/Federal-Way/2811-SW-337th-St-98023/home/356183,https://ssl.cdn-redfin.com/photo/1/islphoto/319/genIslnoResize.2241319_0.jpg,Medium-low
3089.0,1043990,337.97021689867273,98023,Federal Way,WA,504 SW 365th St 11,5.0,5.0,https://www.redfin.com/WA/Federal-Way/504-SW-365th-St-98023/unit-11/home/190853679,https://ssl.cdn-redfin.com/photo/1/islphoto/960/genIslnoResize.2239960_7.jpg,Medium-High
2941.0,928990,315.875552533152,98023,Federal Way,WA,502 SW 365th St 10,4.0,4.0,https://www.redfin.com/WA/Federal-Way/502-SW-365th-St-98023/unit-10/home/190852434,https://ssl.cdn-redfin.com/photo/1/islphoto/776/genIslnoResize.2239776_5.jpg,Medium-High
1390.0,557500,401.0791366906475,98023,Federal Way,WA,4016 SW 334th Pl,3.0,3.0,https://www.redfin.com/WA/Federal-Way/4016-SW-334th-Pl-98023/home/353743,https://ssl.cdn-redfin.com/photo/1/islphoto/489/genIslnoResize.2235489_0.jpg,Medium-low
3930.0,1175000,298.9821882951654,98003,Federal Way,WA,36058 21st Ln S,4.0,4.0,https://www.redfin.com/WA/Federal-Way/36058-21st-Ln-S-98003/home/18662198,https://ssl.cdn-redfin.com/photo/1/islphoto/676/genIslnoResize.2188676_0.jpg,Medium-High
900.0,120000,133.33333333333334,98003,Federal Way,WA,2101 S 324th St 318,2.0,2.0,https://www.redfin.com/WA/Federal-Way/2101-S-324th-St-98001/unit-318/home/175992763,https://ssl.cdn-redfin.com/photo/1/islphoto/125/genIslnoResize.2231125_0.jpg,Low
1392.0,199000,142.95977011494253,98003,Federal Way,WA,2101 S 324th St 228,2.0,2.0,https://www.redfin.com/WA/Federal-Way/2101-S-324th-St-98003/unit-228/home/185097136,https://ssl.cdn-redfin.com/photo/1/islphoto/037/genIslnoResize.2226037_0.jpg,Low
1392.0,199000,142.95977011494253,98003,Federal Way,WA,2101 S 324th St 232,2.0,2.0,https://www.redfin.com/WA/Federal-Way/2101-S-324th-St-98003/unit-232/home/175667702,https://ssl.cdn-redfin.com/photo/1/islphoto/006/genIslnoResize.2226006_0.jpg,Low
2279.0,695999,305.3966652040369,98422,Tacoma,WA,4124 52nd St NE,4.0,4.0,https://www.redfin.com/WA/Tacoma/4124-52nd-St-NE-98422/home/2858512,https://ssl.cdn-redfin.com/photo/1/islphoto/772/genIslnoResize.2213772_1.jpg,Medium-low
1404.0,349000,248.57549857549859,98003,Federal Way,WA,2101 S 324th St 164,3.0,3.0,https://www.redfin.com/WA/Federal-Way/2101-S-324th-St-98003/unit-164/home/190083231,https://ssl.cdn-redfin.com/photo/1/islphoto/383/genIslnoResize.2208383_0.jpg,Low
4456.0,1240990,278.49865350089766,98023,Federal Way,WA,37104 2nd Ave SW,3.0,3.0,https://www.redfin.com/WA/Federal-Way/37104-2nd-Ave-SW-98023/home/189584712,https://ssl.cdn-redfin.com/photo/1/islphoto/308/genIslnoResize.2195308_0.jpg,Medium-High
2978.0,1169950,392.8643384822028,98023,Federal Way,WA,2978 Plan,4.0,4.0,https://www.redfin.com/WA/Federal-Way/Federal-Way/2978/home/189450783,https://ssl.cdn-redfin.com/photo/595/islphoto/9CB/genIslnoResize.83017F9409CB_0.jpg,Medium-High
2908.0,1159950,398.8823933975241,98023,Federal Way,WA,2908 Plan,5.0,5.0,https://www.redfin.com/WA/Federal-Way/Federal-Way/2908/home/189450777,https://ssl.cdn-redfin.com/photo/595/islphoto/47A/genIslnoResize.954C6AE4047A_0.jpg,Medium-High
3297.0,1240990,376.39975735517135,98023,Federal Way,WA,3297 Plan,5.0,5.0,https://www.redfin.com/WA/Federal-Way/Federal-Way/3297/home/189450720,https://ssl.cdn-redfin.com/photo/595/islphoto/7E4/genIslnoResize.5A8B31B0C7E4_0.jpg,Medium-High
3269.0,1224950,374.71703884980116,98023,Federal Way,WA,3269 Plan,4.0,4.0,https://www.redfin.com/WA/Federal-Way/Federal-Way/3269/home/189450697,https://ssl.cdn-redfin.com/photo/595/islphoto/1D6/genIslnoResize.6EB76751C1D6_0.jpg,Medium-High
3267.0,1224950,374.9464340373431,98023,Federal Way,WA,3267 Plan,5.0,5.0,https://www.redfin.com/WA/Federal-Way/Federal-Way/3267/home/189450689,https://ssl.cdn-redfin.com/photo/595/islphoto/EB4/genIslnoResize.32A1EF6D0EB4_0.jpg,Medium-High
3219.0,1209950,375.8776017396707,98023,Federal Way,WA,3219 Plan,5.0,5.0,https://www.redfin.com/WA/Federal-Way/Federal-Way/3219/home/189450665,https://ssl.cdn-redfin.com/photo/595/islphoto/47B/genIslnoResize.6AA53EBE447B_0.jpg,Medium-High
2730.0,1134950,415.73260073260076,98023,Federal Way,WA,2730 Plan,4.0,4.0,https://www.redfin.com/WA/Federal-Way/Federal-Way/2730/home/189450626,https://ssl.cdn-redfin.com/photo/595/islphoto/188/genIslnoResize.F05507F7D188_0.jpg,Medium-High
958.0,265000,276.6179540709812,98023,Federal Way,WA,33020 10th Ave SW Unit F304,2.0,2.0,https://www.redfin.com/WA/Federal-Way/33020-10th-Ave-SW-98023/unit-F304/home/2061528,https://ssl.cdn-redfin.com/photo/1/islphoto/045/genIslnoResize.2185045_0.jpg,Low
900.0,199000,221.11111111111111,98003,Federal Way,WA,2611 S 288th St 6,2.0,2.0,https://www.redfin.com/WA/Federal-Way/2611-S-288th-St-98003/unit-6/home/56947,https://ssl.cdn-redfin.com/photo/1/islphoto/728/genIslnoResize.2173728_1.jpg,Low
2908.0,1224950,421.23452544704264,98023,Federal Way,WA,537 SW 366th St,5.0,5.0,https://www.redfin.com/WA/Federal-Way/537-SW-366th-St-98023/home/191064279,https://ssl.cdn-redfin.com/photo/1/islphoto/465/genIslnoResize.2174465_3.jpg,Medium-High
1536.0,189000,123.046875,98003,Federal Way,WA,2101 S 324th St 45,2.0,2.0,https://www.redfin.com/WA/Federal-Way/2101-S-324th-St-98003/unit-45/home/40295878,https://ssl.cdn-redfin.com/photo/1/islphoto/191/genIslnoResize.2159191_1.jpg,Low
3089.0,1240990,401.7449012625445,98023,Federal Way,WA,Kyoto Plan,5.0,5.0,https://www.redfin.com/WA/Federal-Way/Federal-Way/Kyoto/home/192108653,,Medium-High
2941.0,1124990,382.5195511730704,98023,Federal Way,WA,Sapporo A Plan,4.0,4.0,https://www.redfin.com/WA/Federal-Way/Federal-Way/Sapporo-A/home/192108180,,Medium-High
,120000,,98023,Federal Way,WA,1415 SW 356th St,,,https://www.redfin.com/WA/Federal-Way/1415-SW-356th-St-98023/home/22608828,https://ssl.cdn-redfin.com/photo/1/islphoto/975/genIslnoResize.2305975_0.jpg,Low
,159000,,98003,Federal Way,WA,0 S 357th St,,,https://www.redfin.com/WA/Federal-Way/S-357th-St-98003/home/73941544,https://ssl.cdn-redfin.com/photo/1/islphoto/224/genIslnoResize.2307224_0.jpg,Low
,180000,,98003,Federal Way,WA,32842 22nd Ave S,,,https://www.redfin.com/WA/Federal-Way/32842-22nd-Ave-S-98003/home/22606308,https://ssl.cdn-redfin.com/photo/1/islphoto/200/genIslnoResize.2303200_0.jpg,Low
,274999,,98023,Federal Way,WA,33214 33rd Ave SW,,,https://www.redfin.com/WA/Federal-Way/33214-33rd-Ave-SW-98023/home/356345,https://ssl.cdn-redfin.com/photo/1/islphoto/642/genIslnoResize.2299642_0.jpg,Low
,325000,,98003,Federal Way,WA,2565 S 298th St,,,https://www.redfin.com/WA/Federal-Way/2565-S-298th-St-98003/home/204525,https://ssl.cdn-redfin.com/photo/1/islphoto/152/genIslnoResize.2292152_0.jpg,Low
,485000,,98003,Federal Way,WA,28434 Military Rd S,,,https://www.redfin.com/WA/Federal-Way/28434-Military-Rd-S-98003/home/204280,https://ssl.cdn-redfin.com/photo/1/islphoto/040/genIslnoResize.2274040_0.jpg,Low
,125000,,98001,Federal Way,WA,32534 44th Ave S,,,https://www.redfin.com/WA/Federal-Way/32534-44th-Ave-S-98001/home/22581349,https://ssl.cdn-redfin.com/photo/1/islphoto/086/genIslnoResize.2236086_0.jpg,Low
,120000,,98023,Federal Way,WA,314 XX 50th Ave SW,,,https://www.redfin.com/WA/Federal-Way/314-XX-50th-Ave-SW-98023/home/176035552,https://ssl.cdn-redfin.com/photo/1/islphoto/250/genIslnoResize.2210250_0.jpg,Low
,349999,,98023,Federal Way,WA,3906 SW 296th St,,,https://www.redfin.com/WA/Federal-Way/3906-SW-296th-St-98023/home/180875839,https://ssl.cdn-redfin.com/photo/1/islphoto/943/genIslnoResize.2225943_1_0.jpg,Low
,550000,,98023,Federal Way,WA,0 SW 296th St,,,https://www.redfin.com/WA/Federal-Way/SW-296th-St-98023/home/190249233,https://ssl.cdn-redfin.com/photo/1/islphoto/217/genIslnoResize.2208217_2.jpg,Medium-low
,630000,,98003,Federal Way,WA,286 xx 27th Pl S,,,https://www.redfin.com/WA/Federal-Way/286-xx-27th-Pl-S-98003/home/175079388,https://ssl.cdn-redfin.com/photo/1/islphoto/854/genIslnoResize.2171854_0.jpg,Medium-low
,1240990,,98003,Federal Way,WA,1924 S 341st Pl,,,https://www.redfin.com/WA/Federal-Way/1924-S-341st-Pl-98003/home/178987450,https://ssl.cdn-redfin.com/photo/1/islphoto/316/genIslnoResize.2194316_0.jpg,Medium-High
,580000,,98003,Federal Way,WA,29829 Pacific Hwy S,,,https://www.redfin.com/WA/Federal-Way/29829-Pacific-Hwy-S-98003/home/182481629,https://ssl.cdn-redfin.com/photo/1/islphoto/448/genIslnoResize.2188448_1.jpg,Medium-low
,120000,,98023,Federal Way,WA,37 xxx 2nd Ave SW,,,https://www.redfin.com/WA/Federal-Way/37-xxx-2nd-Ave-SW-98023/home/186035056,https://ssl.cdn-redfin.com/photo/1/islphoto/312/genIslnoResize.2135312_0.jpg,Low
,165000,,98023,Federal Way,WA,0 1st Ave SW,,,https://www.redfin.com/WA/Federal-Way/Unknown-Unknown/home/22588375,https://ssl.cdn-redfin.com/photo/1/islphoto/553/genIslnoResize.2055553_0.jpg,Low
,1240990,,98003,Federal Way,WA,33301 Pacific Hwy S,,,https://www.redfin.com/WA/Federal-Way/33301-Pacific-Hwy-S-98003/home/103404717,https://ssl.cdn-redfin.com/photo/1/islphoto/576/genIslnoResize.1754576_0.jpg,Medium-High
,120000,,98023,Federal Way,WA,1900 SW 350th St,,,https://www.redfin.com/WA/Federal-Way/1900-SW-350th-St-98023/home/28635498,https://ssl.cdn-redfin.com/photo/1/islphoto/791/genIslnoResize.1183791_2.jpg,Low
1540.0,2250000,1461.0389610389611,98004,Hunts Point,WA,8024 NE 28th St,3.0,3.0,https://www.redfin.com/WA/Hunts-Point/8024-NE-28th-St-98004/home/251989,https://ssl.cdn-redfin.com/photo/1/islphoto/166/genIslnoResize.2310166_1.jpg,High
