Square Feet,Price,Zip,City,State,Street Address,Bedrooms,Bathrooms,URL,Image,Price/Sqft,Price Category
944.0,214950,98003,Federal Way,WA,2101 S 324th St 158,2.0,2.0,https://www.redfin.com/WA/Federal-Way/2101-S-324th-St-98003/unit-158/home/18968898,https://ssl.cdn-redfin.com/photo/1/islphoto/401/genIslnoResize.2305401_0.jpg,227.70127118644066,Low
2540.0,660000,98023,Federal Way,WA,4248 SW 323rd St,4.0,4.0,https://www.redfin.com/WA/Federal-Way/4248-SW-323rd-St-98023/home/354585,https://ssl.cdn-redfin.com/photo/1/islphoto/446/genIslnoResize.2304446_0.jpg,259.84251968503935,Medium-low
907.0,259000,98023,Federal Way,WA,33020 10th Ave SW Unit Y304,2.0,2.0,https://www.redfin.com/WA/Federal-Way/33020-10th-Ave-SW-98023/unit-Y304/home/24286,https://ssl.cdn-redfin.com/photo/1/islphoto/031/genIslnoResize.2305031_0.jpg,285.55678059536933,Low
2770.0,498750,98023,Federal Way,WA,31445 8th Ave SW,3.0,3.0,https://www.redfin.com/WA/Federal-Way/31445-8th-Ave-SW-98023/home/352264,https://ssl.cdn-redfin.com/photo/1/islphoto/911/genIslnoResize.2304911_0.jpg,180.05415162454872,Low
3100.0,735000,98023,Federal Way,WA,32411 29th Ave SW,4.0,4.0,https://www.redfin.com/WA/Federal-Way/32411-29th-Ave-SW-98023/home/355584,https://ssl.cdn-redfin.com/photo/1/islphoto/406/genIslnoResize.2302406_4.jpg,237.09677419354838,Medium-low
1045.0,335000,98023,Federal Way,WA,31500 33rd Pl SW Unit R101,2.0,2.0,https://www.redfin.com/WA/Federal-Way/31500-33rd-Pl-SW-98023/unit-R101/home/2117991,https://ssl.cdn-redfin.com/photo/1/islphoto/752/genIslnoResize.2304752_0.jpg,320.57416267942585,Low
1193.0,268450,98023,Federal Way,WA,31841 18th Ave SW Unit 35B,2.0,2.0,https://www.redfin.com/WA/Federal-Way/31841-18th-Ave-SW-98023/unit-35B/home/41660,https://ssl.cdn-redfin.com/photo/1/islphoto/714/genIslnoResize.2304714_0.jpg,225.02095557418272,Low
1135.0,300000,98023,Federal Way,WA,1816 SW 318th Pl Unit 27A,2.0,2.0,https://www.redfin.com/WA/Federal-Way/1816-SW-318th-Pl-98023/unit-27A/home/51719,https://ssl.cdn-redfin.com/photo/1/islphoto/588/genIslnoResize.2303588_0.jpg,264.3171806167401,Low
1536.0,189000,98003,Federal Way,WA,2101 S 324th St 177,2.0,2.0,https://www.redfin.com/WA/Federal-Way/2101-S-324th-St-98003/unit-177/home/176035069,https://ssl.cdn-redfin.com/photo/1/islphoto/781/genIslnoResize.2303781_0.jpg,123.046875,Low
2931.0,948990,98023,Federal Way,WA,508 SW 365th St 13,4.0,4.0,https://www.redfin.com/WA/Federal-Way/508-SW-365th-St-98023/unit-13/home/193204000,https://ssl.cdn-redfin.com/photo/1/islphoto/534/genIslnoResize.2303534_1.jpg,323.7768679631525,Medium-High
909.0,275000,98023,Federal Way,WA,33020 10th Ave SW Unit S304,2.0,2.0,https://www.redfin.com/WA/Federal-Way/33020-10th-Ave-SW-98023/unit-S304/home/175740390,https://ssl.cdn-redfin.com/photo/1/islphoto/159/genIslnoResize.2299159_0.jpg,302.53025302530256,Low
790.0,499950,98023,Federal Way,WA,35906 6th Ave SW,2.0,2.0,https://www.redfin.com/WA/Federal-Way/35906-6th-Ave-SW-98023/home/360247,https://ssl.cdn-redfin.com/photo/1/islphoto/572/genIslnoResize.2302572_0.jpg,632.8481012658228,Low
1650.0,630000,98003,Federal Way,WA,27705 23rd Ave S,3.0,3.0,https://www.redfin.com/WA/Federal-Way/27705-23rd-Ave-S-98003/home/204844,https://ssl.cdn-redfin.com/photo/1/islphoto/636/genIslnoResize.2302636_0.jpg,381.8181818181818,Medium-low
1480.0,585000,98023,Federal Way,WA,33319 30th Ave SW,3.0,3.0,https://www.redfin.com/WA/Federal-Way/33319-30th-Ave-SW-98023/home/357168,https://ssl.cdn-redfin.com/photo/1/islphoto/772/genIslnoResize.2301772_0.jpg,395.27027027027026,Medium-low
2790.0,769950,98003,Federal Way,WA,37446 18th Ave S,5.0,5.0,https://www.redfin.com/WA/Federal-Way/37446-18th-Ave-S-98003/home/366092,https://ssl.cdn-redfin.com/photo/1/islphoto/486/genIslnoResize.2301486_1.jpg,275.96774193548384,Medium-low
780.0,209000,98003,Federal Way,WA,31003 14th Ave S Unit E10,2.0,2.0,https://www.redfin.com/WA/Federal-Way/31003-14th-Ave-S-98003/unit-E-10/home/144390827,https://ssl.cdn-redfin.com/photo/1/islphoto/949/genIslnoResize.2300949_0.jpg,267.94871794871796,Low
2080.0,674950,98003,Federal Way,WA,29723 1st Ave S,4.0,4.0,https://www.redfin.com/WA/Federal-Way/29723-1st-Ave-S-98003/home/347801,https://ssl.cdn-redfin.com/photo/1/islphoto/608/genIslnoResize.2299608_0.jpg,324.4951923076923,Medium-low
906.0,263500,98023,Federal Way,WA,33020 10th Ave SW Unit S 204,2.0,2.0,https://www.redfin.com/WA/Federal-Way/33020-10th-Ave-SW-98023/unit-S204/home/30199,https://ssl.cdn-redfin.com/photo/1/islphoto/970/genIslnoResize.2300970_0.jpg,290.83885209713026,Low
820.0,464950,98023,Federal Way,WA,30657 1st Pl SW,3.0,3.0,https://www.redfin.com/WA/Federal-Way/30657-1st-Pl-SW-98023/home/351481,https://ssl.cdn-redfin.com/photo/1/islphoto/845/genIslnoResize.2299845_0.jpg,567.0121951219512,Low
780.0,205900,98003,Federal Way,WA,34014 1st Pl S Unit C,1.0,1.0,https://www.redfin.com/WA/Federal-Way/34014-1st-Pl-S-98003/unit-C/home/12148,https://ssl.cdn-redfin.com/photo/1/islphoto/866/genIslnoResize.2299866_0.jpg,263.97435897435895,Low
2921.0,760000,98023,Federal Way,WA,1115 SW 339th St,4.0,4.0,https://www.redfin.com/WA/Federal-Way/1115-SW-339th-St-98023/home/50269517,https://ssl.cdn-redfin.com/photo/1/islphoto/080/genIslnoResize.2298080_1.jpg,260.18486819582336,Medium-low
1207.0,325000,98023,Federal Way,WA,2015 SW 318th Pl Unit 5A,2.0,2.0,https://www.redfin.com/WA/Federal-Way/2015-SW-318th-Pl-98023/unit-5A/home/10967,https://ssl.cdn-redfin.com/system_files/media/999181_JPG/genDesktopMapHomeCardUrl/item_19.jpg,269.2626346313173,Low
1440.0,189000,98003,Federal Way,WA,2101 S 324th St 230,3.0,3.0,https://www.redfin.com/WA/Federal-Way/2101-S-324th-St-98003/unit-230/home/192990380,https://ssl.cdn-redfin.com/photo/1/islphoto/504/genIslnoResize.2299504_0.jpg,131.25,Low
1839.0,742950,98032,Kent,WA,27106 30th Pl S 28,4.0,4.0,https://www.redfin.com/WA/Kent/27106-30th-Place-S-98032/unit-28/home/192973176,https://ssl.cdn-redfin.com/photo/1/islphoto/949/genIslnoResize.2298949_0.jpg,403.9967373572594,Medium-low
1344.0,195000,98003,Federal Way,WA,2101 S 324th St 173,3.0,3.0,https://www.redfin.com/WA/Federal-Way/2101-S-324th-St-98003/unit-173/home/175701133,https://ssl.cdn-redfin.com/photo/1/islphoto/634/genIslnoResize.2298634_0.jpg,145.08928571428572,Low
1100.0,549000,98023,Federal Way,WA,5005 SW 314th Pl,3.0,3.0,https://www.redfin.com/WA/Federal-Way/5005-SW-314th-Pl-98023/home/348464,https://ssl.cdn-redfin.com/photo/1/islphoto/838/genIslnoResize.2298838_0.jpg,499.09090909090907,Low
1160.0,535000,98023,Federal Way,WA,2131 SW 346th St,3.0,3.0,https://www.redfin.com/WA/Federal-Way/2131-SW-346th-St-98023/home/355424,https://ssl.cdn-redfin.com/photo/1/islphoto/951/genIslnoResize.2296951_0.jpg,461.2068965517241,Low
1440.0,375000,98003,Federal Way,WA,32532 3rd Pl S Unit 21D,2.0,2.0,https://www.redfin.com/WA/Federal-Way/32532-3rd-Pl-S-98003/unit-21D/home/192915663,https://ssl.cdn-redfin.com/photo/1/islphoto/720/genIslnoResize.2297720_3.jpg,260.4166666666667,Low
1430.0,529950,98003,Federal Way,WA,1027 S 317th St,3.0,3.0,https://www.redfin.com/WA/Federal-Way/1027-S-317th-St-98003/home/350803,https://ssl.cdn-redfin.com/photo/1/islphoto/122/genIslnoResize.2278122_0.jpg,370.5944055944056,Low
1360.0,309000,98023,Federal Way,WA,1825 SW 318TH Pl Unit 32C,3.0,3.0,https://www.redfin.com/WA/Federal-Way/1825-SW-318th-Pl-98023/unit-32C/home/70438,https://ssl.cdn-redfin.com/photo/1/islphoto/788/genIslnoResize.2296788_0.jpg,227.2058823529412,Low
1440.0,189000,98003,Federal Way,WA,2500 S 370th St 30,2.0,2.0,https://www.redfin.com/WA/Federal-Way/2500-S-370th-St-98003/unit-30/home/109275488,https://ssl.cdn-redfin.com/photo/1/islphoto/667/genIslnoResize.2297667_0.jpg,131.25,Low
970.0,495950,98003,Federal Way,WA,30450 1st Pl S,3.0,3.0,https://www.redfin.com/WA/Federal-Way/30450-1st-Pl-S-98003/home/350862,https://ssl.cdn-redfin.com/photo/1/islphoto/053/genIslnoResize.2293053_1.jpg,511.2886597938144,Low
951.0,269000,98003,Federal Way,WA,1860 S 284th Ln Unit M101,2.0,2.0,https://www.redfin.com/WA/Federal-Way/1860-S-284th-Ln-98003/unit-M-101/home/103956813,https://ssl.cdn-redfin.com/photo/1/islphoto/858/genIslnoResize.2295858_2.jpg,282.8601472134595,Low
1231.0,264999,98003,Federal Way,WA,2101 S 324th St 185,2.0,2.0,https://www.redfin.com/WA/Federal-Way/2101-S-324th-St-98003/unit-185/home/175661763,https://ssl.cdn-redfin.com/photo/1/islphoto/827/genIslnoResize.2296827_0.jpg,215.27132412672623,Low
1340.0,579500,98023,Federal Way,WA,2110 SW 349th Pl,3.0,3.0,https://www.redfin.com/WA/Federal-Way/2110-SW-349th-Pl-98023/home/355091,https://ssl.cdn-redfin.com/photo/1/islphoto/410/genIslnoResize.2294410_0.jpg,432.46268656716416,Medium-low
854.0,298000,98023,Federal Way,WA,31500 33rd Pl SW Unit S 202,1.0,1.0,https://www.redfin.com/WA/Federal-Way/31500-33rd-Pl-SW-98023/unit-S202/home/2118000,https://ssl.cdn-redfin.com/photo/1/islphoto/414/genIslnoResize.2296414_0.jpg,348.94613583138175,Low
956.0,297500,98023,Federal Way,WA,33020 10th Ave SW Unit F302,2.0,2.0,https://www.redfin.com/WA/Federal-Way/33020-10th-Ave-SW-98023/unit-F302/home/2061833,https://ssl.cdn-redfin.com/photo/1/islphoto/010/genIslnoResize.2296010_0.jpg,311.1924686192469,Low
1160.0,485000,98023,Federal Way,WA,212 SW 301st St,3.0,3.0,https://www.redfin.com/WA/Federal-Way/212-SW-301st-St-98023/home/352536,https://ssl.cdn-redfin.com/photo/1/islphoto/905/genIslnoResize.2267905_0.jpg,418.1034482758621,Low
1730.0,579950,98023,Federal Way,WA,2726 SW 332nd Ct,4.0,4.0,https://www.redfin.com/WA/Federal-Way/2726-SW-332nd-Ct-98023/home/356997,https://ssl.cdn-redfin.com/photo/1/islphoto/586/genIslnoResize.2294586_0.jpg,335.23121387283237,Medium-low
780.0,250000,98003,Federal Way,WA,33010 17th Street Pl S Unit A107,1.0,1.0,https://www.redfin.com/WA/Federal-Way/33010-17th-Pl-S-98003/unit-A107/home/39485,https://ssl.cdn-redfin.com/photo/1/islphoto/379/genIslnoResize.2292379_0.jpg,320.5128205128205,Low
1071.0,345000,98023,Federal Way,WA,31500 33rd Pl SW Unit R202,2.0,2.0,https://www.redfin.com/WA/Federal-Way/31500-33rd-Pl-SW-98023/unit-R202/home/2119728,https://ssl.cdn-redfin.com/photo/1/islphoto/061/genIslnoResize.2291061_1.jpg,322.12885154061627,Low
1120.0,539950,98003,Federal Way,WA,30904 8th Ave S,3.0,3.0,https://www.redfin.com/WA/Federal-Way/30904-8th-Ave-S-98003/home/351723,https://ssl.cdn-redfin.com/photo/1/islphoto/896/genIslnoResize.2289896_3.jpg,482.0982142857143,Low
3262.0,1100000,98422,Tacoma,WA,2602 64th Ave NE,3.0,3.0,https://www.redfin.com/WA/Tacoma/2602-64th-Ave-NE-98422/home/2942108,https://ssl.cdn-redfin.com/photo/1/islphoto/332/genIslnoResize.2291332_0.jpg,337.2164316370325,Medium-High
888.0,245000,98003,Federal Way,WA,28606 16th Ave S 102,2.0,2.0,https://www.redfin.com/WA/Federal-Way/28606-16th-Ave-S-98003/unit-102/home/26388,https://ssl.cdn-redfin.com/photo/1/islphoto/751/genIslnoResize.2290751_0.jpg,275.9009009009009,Low
780.0,235000,98003,Federal Way,WA,28610 16th Ave S 104,1.0,1.0,https://www.redfin.com/WA/Federal-Way/28610-16th-Ave-S-98003/unit-104/home/47090,https://ssl.cdn-redfin.com/photo/1/islphoto/789/genIslnoResize.2287789_2.jpg,301.28205128205127,Low
2370.0,749000,98023,Federal Way,WA,3307 SW 331st St,7.0,7.0,https://www.redfin.com/WA/Federal-Way/3307-SW-331st-St-98023/home/356404,https://ssl.cdn-redfin.com/photo/1/islphoto/907/genIslnoResize.2287907_0.jpg,316.0337552742616,Medium-low
3380.0,1224950,98003,Federal Way,WA,2983 S 353rd Pl S,4.0,4.0,https://www.redfin.com/WA/Federal-Way/2983-S-353rd-Pl-98003/home/192523271,https://ssl.cdn-redfin.com/photo/1/islphoto/035/genIslnoResize.2290035_0.jpg,362.4112426035503,Medium-High
1880.0,685000,98023,Federal Way,WA,33820 37th Ave SW,4.0,4.0,https://www.redfin.com/WA/Federal-Way/33820-37th-Ave-SW-98023/home/353619,https://ssl.cdn-redfin.com/photo/1/islphoto/940/genIslnoResize.2288940_0.jpg,364.36170212765956,Medium-low
1560.0,205000,98003,Federal Way,WA,2101 S 324 St 329,3.0,3.0,https://www.redfin.com/WA/Federal-Way/2101-S-324th-St-98003/unit-329/home/46584605,https://ssl.cdn-redfin.com/photo/1/islphoto/835/genIslnoResize.2289835_0.jpg,131.4102564102564,Low
2660.0,740000,98023,Federal Way,WA,4811 SW 330th Ct,4.0,4.0,https://www.redfin.com/WA/Federal-Way/4811-SW-330th-Ct-98023/home/348767,https://ssl.cdn-redfin.com/photo/1/islphoto/502/genIslnoResize.2289502_0.jpg,278.1954887218045,Medium-low
1002.0,335000,98023,Federal Way,WA,31500 33rd Pl SW Unit H203,2.0,2.0,https://www.redfin.com/WA/Federal-Way/31500-33rd-Pl-SW-98023/unit-H203/home/2119721,https://ssl.cdn-redfin.com/photo/1/islphoto/797/genIslnoResize.2287797_0.jpg,334.3313373253493,Low
1865.0,495000,98023,Federal Way,WA,35412 12th Ave SW,3.0,3.0,https://www.redfin.com/WA/Federal-Way/35412-12th-Ave-SW-98023/home/359887,https://ssl.cdn-redfin.com/photo/1/islphoto/727/genIslnoResize.2287727_0.jpg,265.4155495978552,Low
3339.0,1224950,98023,Federal Way,WA,4346 SW 307th St,3.0,3.0,https://www.redfin.com/WA/Federal-Way/4346-SW-307th-St-98023/home/348244,https://ssl.cdn-redfin.com/photo/1/islphoto/878/genIslnoResize.2286878_0.jpg,366.86133572926025,Medium-High
1870.0,878000,98023,Federal Way,WA,29838 3rd Ave SW,3.0,3.0,https://www.redfin.com/WA/Federal-Way/29838-3rd-Ave-SW-98023/home/347284,https://ssl.cdn-redfin.com/photo/1/islphoto/090/genIslnoResize.2285090_1.jpg,469.5187165775401,Medium-High
1990.0,674900,98023,Federal Way,WA,32216 40th Pl SW,3.0,3.0,https://www.redfin.com/WA/Federal-Way/32216-40th-Pl-SW-98023/home/355433,https://ssl.cdn-redfin.com/photo/1/islphoto/321/genIslnoResize.2282321_0.jpg,339.1457286432161,Medium-low
1100.0,310000,98023,Federal Way,WA,33020 10th Ave SW Unit J201,3.0,3.0,https://www.redfin.com/WA/Federal-Way/33020-10th-Ave-SW-98023/unit-J201/home/68997,https://ssl.cdn-redfin.com/photo/1/islphoto/712/genIslnoResize.2274712_0.jpg,281.8181818181818,Low
3380.0,1224950,98023,Federal Way,WA,4412 SW 335 St,9.0,9.0,https://www.redfin.com/WA/Federal-Way/4412-SW-335th-St-98023/home/2061354,https://ssl.cdn-redfin.com/photo/1/islphoto/437/genIslnoResize.2280437_2.jpg,362.4112426035503,Medium-High
3180.0,780000,98023,Federal Way,WA,34231 13th Pl SW,4.0,4.0,https://www.redfin.com/WA/Federal-Way/34231-13th-Pl-SW-98023/home/2084117,https://ssl.cdn-redfin.com/photo/1/islphoto/172/genIslnoResize.2275172_1.jpg,245.28301886792454,Medium-low
3380.0,949950,98023,Federal Way,WA,2820 SW 324th Pl,3.0,3.0,https://www.redfin.com/WA/Federal-Way/2820-SW-324th-Pl-98023/home/354501,https://ssl.cdn-redfin.com/photo/1/islphoto/539/genIslnoResize.2281539_0.jpg,281.05029585798815,Medium-High
780.0,230000,98003,Federal Way,WA,33030 17th Pl S Unit C207,1.0,1.0,https://www.redfin.com/WA/Federal-Way/33030-17th-Pl-S-98003/unit-C207/home/28242,https://ssl.cdn-redfin.com/photo/1/islphoto/611/genIslnoResize.2280611_1.jpg,294.87179487179486,Low
780.0,224950,98003,Federal Way,WA,1840 S 284th Ln Unit H203,1.0,1.0,https://www.redfin.com/WA/Federal-Way/1840-S-284th-Ln-98003/unit-H203/home/103953196,https://ssl.cdn-redfin.com/photo/1/islphoto/366/genIslnoResize.2246366_0.jpg,288.3974358974359,Low
780.0,255000,98023,Federal Way,WA,33020 10th Ave SW Unit A103,1.0,1.0,https://www.redfin.com/WA/Federal-Way/33020-10th-Ave-SW-98023/unit-A103/home/24665,https://ssl.cdn-redfin.com/photo/1/islphoto/546/genIslnoResize.2277546_0.jpg,326.9230769230769,Low
1100.0,550000,98023,Federal Way,WA,33475 38th Ave SW,3.0,3.0,https://www.redfin.com/WA/Federal-Way/33475-38th-Ave-SW-98023/home/353964,https://ssl.cdn-redfin.com/photo/1/islphoto/088/genIslnoResize.2273088_0.jpg,500.0,Medium-low
960.0,284950,98023,Federal Way,WA,33020 10th Ave SW Unit D304,2.0,2.0,https://www.redfin.com/WA/Federal-Way/33020-10th-Ave-SW-98023/unit-D304/home/26508,https://ssl.cdn-redfin.com/photo/1/islphoto/704/genIslnoResize.2257704_0.jpg,296.8229166666667,Low
2262.0,889950,98023,Federal Way,WA,1247 SW 304th St,3.0,3.0,https://www.redfin.com/WA/Federal-Way/1247-SW-304th-St-98023/home/348161,https://ssl.cdn-redfin.com/photo/1/islphoto/084/genIslnoResize.2275084_0.jpg,393.43501326259945,Medium-High
1320.0,526000,98003,Federal Way,WA,2839 S 308th Ln,3.0,3.0,https://www.redfin.com/WA/Federal-Way/2839-S-308th-Ln-98003/home/204744,https://ssl.cdn-redfin.com/photo/1/islphoto/283/genIslnoResize.2262283_1.jpg,398.4848484848485,Low
2540.0,749950,98023,Federal Way,WA,29815 3rd Ave SW,5.0,5.0,https://www.redfin.com/WA/Federal-Way/29815-3rd-Ave-SW-98023/home/347908,https://ssl.cdn-redfin.com/photo/1/islphoto/953/genIslnoResize.2270953_1.jpg,295.255905511811,Medium-low
888.0,264950,98003,Federal Way,WA,28610 16th Ave S 103,2.0,2.0,https://www.redfin.com/WA/Federal-Way/28610-16th-Ave-S-98003/unit-103/home/47089,https://ssl.cdn-redfin.com/photo/1/islphoto/588/genIslnoResize.2272588_0.jpg,298.3671171171171,Low
1500.0,398000,98003,Federal Way,WA,32820 20th Ave S 30,3.0,3.0,https://www.redfin.com/WA/Federal-Way/32820-20th-Ave-S-98003/unit-30/home/50389,https://ssl.cdn-redfin.com/photo/1/islphoto/011/genIslnoResize.2265011_0.jpg,265.3333333333333,Low
1209.0,305000,98023,Federal Way,WA,33020 10th Ave SW Unit J202,3.0,3.0,https://www.redfin.com/WA/Federal-Way/33020-10th-Ave-SW-98023/unit-J202/home/68998,https://ssl.cdn-redfin.com/photo/1/islphoto/979/genIslnoResize.2268979_0.jpg,252.2746071133168,Low
3292.0,1218990,98023,Federal Way,WA,Osaka Plan,4.0,4.0,https://www.redfin.com/WA/Federal-Way/Federal-Way/Osaka/home/191772434,https://ssl.cdn-redfin.com/photo/595/islphoto/79F/genIslnoResize.7B0C99C6279F_0.jpg,370.28857837181044,Medium-High
1130.0,534999,98023,Federal Way,WA,31459 12th Ave SW,3.0,3.0,https://www.redfin.com/WA/Federal-Way/31459-12th-Ave-SW-98023/home/349663,https://ssl.cdn-redfin.com/photo/1/islphoto/914/genIslnoResize.2266914_0.jpg,473.4504424778761,Low
1240.0,500000,98023,Federal Way,WA,30613 12th Pl SW,3.0,3.0,https://www.redfin.com/WA/Federal-Way/30613-12th-Pl-SW-98023/home/350245,https://ssl.cdn-redfin.com/photo/1/islphoto/670/genIslnoResize.2265670_0.jpg,403.2258064516129,Low
3380.0,799950,98023,Federal Way,WA,32524 11th Ave SW,4.0,4.0,https://www.redfin.com/WA/Federal-Way/32524-11th-Ave-SW-98023/home/358040,https://ssl.cdn-redfin.com/photo/1/islphoto/209/genIslnoResize.2246209_1.jpg,236.6715976331361,Medium-low
1458.0,319000,98003,Federal Way,WA,2101 S 324 163,3.0,3.0,https://www.redfin.com/WA/Federal-Way/2101-S-324th-St-98003/unit-163/home/191584005,https://ssl.cdn-redfin.com/photo/1/islphoto/856/genIslnoResize.2262856_0.jpg,218.7928669410151,Low
2822.0,950000,98003,Federal Way,WA,33009 4th Pl S,5.0,5.0,https://www.redfin.com/WA/Federal-Way/33009-4th-Pl-S-98003/home/359676,https://ssl.cdn-redfin.com/photo/1/islphoto/050/genIslnoResize.2262050_2.jpg,336.64068036853297,Medium-High
820.0,450000,98023,Federal Way,WA,32904 26th Ave SW,3.0,3.0,https://www.redfin.com/WA/Federal-Way/32904-26th-Ave-SW-98023/home/356925,https://ssl.cdn-redfin.com/photo/1/islphoto/086/genIslnoResize.2264086_4.jpg,548.780487804878,Low
3020.0,699995,98023,Federal Way,WA,31936 36th Ave SW,5.0,5.0,https://www.redfin.com/WA/Federal-Way/31936-36th-Ave-SW-98023/home/355399,https://ssl.cdn-redfin.com/photo/1/islphoto/499/genIslnoResize.2262499_0.jpg,231.78642384105962,Medium-low
3050.0,950000,98023,Federal Way,WA,926 SW 356th St,4.0,4.0,https://www.redfin.com/WA/Federal-Way/926-SW-356th-St-98023/home/360097,https://ssl.cdn-redfin.com/photo/1/islphoto/360/genIslnoResize.2261360_5.jpg,311.4754098360656,Medium-High
1200.0,315000,98003,Federal Way,WA,28708 18th Ave S Unit W301,3.0,3.0,https://www.redfin.com/WA/Federal-Way/28708-18th-Ave-S-98003/unit-W301/home/17088391,https://ssl.cdn-redfin.com/photo/1/islphoto/457/genIslnoResize.2260457_1.jpg,262.5,Low
1248.0,225000,98003,Federal Way,WA,29401 Military Rd S 52,2.0,2.0,https://www.redfin.com/WA/Federal-Way/29401-Military-Rd-S-98003/unit-52/home/174616506,https://ssl.cdn-redfin.com/photo/1/islphoto/420/genIslnoResize.2260420_0.jpg,180.28846153846155,Low
1400.0,229950,98003,Federal Way,WA,3001 S 288th St 394,3.0,3.0,https://www.redfin.com/WA/Federal-Way/3001-S-288th-St-98003/unit-394/home/175666709,https://ssl.cdn-redfin.com/photo/1/islphoto/723/genIslnoResize.2252723_0.jpg,164.25,Low
1610.0,585000,98023,Federal Way,WA,3957 SW 329th Pl,3.0,3.0,https://www.redfin.com/WA/Federal-Way/3957-SW-329th-Pl-98023/home/354429,https://ssl.cdn-redfin.com/photo/1/islphoto/483/genIslnoResize.2254483_3.jpg,363.35403726708074,Medium-low
1220.0,338000,98023,Federal Way,WA,33020 10th Ave SW Unit M201,3.0,3.0,https://www.redfin.com/WA/Federal-Way/33020-10th-Ave-SW-98023/unit-M201/home/2077245,https://ssl.cdn-redfin.com/photo/1/islphoto/151/genIslnoResize.2257151_1.jpg,277.04918032786884,Low
2770.0,774900,98003,Federal Way,WA,28922 12th Ave S,5.0,5.0,https://www.redfin.com/WA/Federal-Way/28922-12th-Ave-S-98003/home/347885,https://ssl.cdn-redfin.com/photo/1/islphoto/932/genIslnoResize.2254932_0.jpg,279.7472924187726,Medium-low
1900.0,622700,98023,Federal Way,WA,33619 27th Pl SW,3.0,3.0,https://www.redfin.com/WA/Federal-Way/33619-27th-Pl-SW-98023/home/355543,https://ssl.cdn-redfin.com/photo/1/islphoto/350/genIslnoResize.2253350_0.jpg,327.7368421052632,Medium-low
1160.0,550000,98001,Federal Way,WA,32440 Military Rd S,3.0,3.0,https://www.redfin.com/WA/Federal-Way/32440-Military-Rd-S-98001/home/361682,https://ssl.cdn-redfin.com/photo/1/islphoto/567/genIslnoResize.2253567_1.jpg,474.13793103448273,Medium-low
2759.0,699950,98003,Federal Way,WA,2508 S 298th St,4.0,4.0,https://www.redfin.com/WA/Federal-Way/2508-S-298th-St-98003/home/2081483,https://ssl.cdn-redfin.com/photo/1/islphoto/679/genIslnoResize.2252679_1.jpg,253.69699166364626,Medium-low
3380.0,1224950,98023,Federal Way,WA,3002 SW 300th Pl,4.0,4.0,https://www.redfin.com/WA/Federal-Way/3002-SW-300th-Pl-98023/home/349258,https://ssl.cdn-redfin.com/photo/1/islphoto/880/genIslnoResize.2250880_4.jpg,362.4112426035503,Medium-High
1176.0,299000,98003,Federal Way,WA,2101 S 324th St 193,2.0,2.0,https://www.redfin.com/WA/Federal-Way/2101-S-324th-St-98003/unit-193/home/22056875,https://ssl.cdn-redfin.com/photo/1/islphoto/005/genIslnoResize.2249005_0.jpg,254.2517006802721,Low
2033.0,762700,98032,Kent,WA,27019 30th Pl S 17,4.0,4.0,https://www.redfin.com/WA/Kent/27019-30th-PL-S-98032/unit-17/home/191008656,https://ssl.cdn-redfin.com/photo/1/islphoto/536/genIslnoResize.2241536_0.jpg,375.1598622725037,Medium-low
1620.0,595500,98003,Federal Way,WA,2218 S 284th Pl,4.0,4.0,https://www.redfin.com/WA/Federal-Way/2218-S-284th-Pl-98003/home/204990,https://ssl.cdn-redfin.com/photo/1/islphoto/311/genIslnoResize.2245311_0.jpg,367.5925925925926,Medium-low
2451.0,843950,98032,Kent,WA,27117 30th Pl S 24,5.0,5.0,https://www.redfin.com/WA/Kent/27117-30th-PL-S-98032/unit-24/home/191009479,https://ssl.cdn-redfin.com/photo/1/islphoto/547/genIslnoResize.2241547_2.jpg,344.32884536923706,Medium-High
1088.0,294999,98003,Federal Way,WA,1040 S 320th St 13,2.0,2.0,https://www.redfin.com/WA/Federal-Way/1040-S-320th-St-98003/unit-13/home/53284,https://ssl.cdn-redfin.com/photo/1/islphoto/324/genIslnoResize.2221324_0.jpg,271.13878676470586,Low
2070.0,699999,98023,Federal Way,WA,2811 SW 337th St,4.0,4.0,https://www.redfin.com/WA/Federal-Way/2811-SW-337th-St-98023/home/356183,https://ssl.cdn-redfin.com/photo/1/islphoto/319/genIslnoResize.2241319_0.jpg,338.16376811594205,Medium-low
3089.0,1043990,98023,Federal Way,WA,504 SW 365th St 11,5.0,5.0,https://www.redfin.com/WA/Federal-Way/504-SW-365th-St-98023/unit-11/home/190853679,https://ssl.cdn-redfin.com/photo/1/islphoto/960/genIslnoResize.2239960_7.jpg,337.97021689867273,Medium-High
2941.0,928990,98023,Federal Way,WA,502 SW 365th St 10,4.0,4.0,https://www.redfin.com/WA/Federal-Way/502-SW-365th-St-98023/unit-10/home/190852434,https://ssl.cdn-redfin.com/photo/1/islphoto/776/genIslnoResize.2239776_5.jpg,315.875552533152,Medium-High
1390.0,557500,98023,Federal Way,WA,4016 SW 334th Pl,3.0,3.0,https://www.redfin.com/WA/Federal-Way/4016-SW-334th-Pl-98023/home/353743,https://ssl.cdn-redfin.com/photo/1/islphoto/489/genIslnoResize.2235489_0.jpg,401.0791366906475,Medium-low
